OA_CODE,total_pop,total_households,adults18plus,rc_pct,protestant_pct,none_relig_pct,relig_notstated_pct,none_or_notstated_pct,cb_catholic_pct,cb_protestant_pct,irish_speak_pct,econ_active_pct,unemployment_pct,owner_occ_pct,social_rent_pct,private_rent_pct,no_car_pct,llti_pct,qualified_pct,degree_pct
95AA010001,231.0,93.0,186.0,39.39393939393939,53.246753246753244,,,7.359307359307359,40.869565217391305,59.130434782608695,4.824561403508772,62.22222222222222,3.5714285714285716,82.79569892473118,9.67741935483871,7.526881720430108,15.053763440860216,17.748917748917748,58.24175824175824,19.78021978021978
95AA010002,183.0,55.0,127.0,36.612021857923494,54.09836065573771,,,9.289617486338798,36.612021857923494,59.56284153005465,5.747126436781609,72.44094488188976,3.260869565217391,85.45454545454545,0.0,14.545454545454545,0.0,16.939890710382514,66.14173228346456,21.25984251968504
95AA010003,487.0,157.0,350.0,36.96098562628337,49.07597535934291,,,13.963039014373717,39.01437371663244,57.49486652977413,5.139186295503212,75.74850299401197,3.952569169960474,94.90445859872611,1.910828025477707,3.1847133757961785,2.5157232704402515,11.293634496919918,66.16766467065868,17.065868263473053
95AA010004,225.0,81.0,171.0,16.071428571428573,69.19642857142857,,,14.732142857142858,17.333333333333332,78.66666666666667,5.633802816901408,70.48192771084338,3.4188034188034186,87.65432098765432,0.0,12.345679012345679,7.407407407407407,20.88888888888889,64.4578313253012,21.686746987951807
95AA010005,109.0,50.0,87.0,9.090909090909092,50.90909090909091,,,40.0,17.431192660550458,68.80733944954129,0.0,62.96296296296296,0.0,66.0,0.0,34.0,16.3265306122449,26.605504587155963,62.65060240963855,8.433734939759036
95AA010006,275.0,98.0,218.0,7.971014492753623,84.42028985507247,,,6.521739130434782,8.727272727272727,88.36363636363636,0.0,66.36363636363636,2.0547945205479454,84.6938775510204,5.1020408163265305,10.204081632653061,7.142857142857143,13.090909090909092,54.09090909090909,19.545454545454547
95AA010007,224.0,75.0,160.0,35.267857142857146,54.017857142857146,,,10.714285714285714,38.11659192825112,60.53811659192825,4.166666666666667,75.0,4.385964912280702,92.0,0.0,8.0,9.090909090909092,14.732142857142858,62.25165562913907,16.556291390728475
95AA010008,486.0,59.0,437.0,29.218106995884774,62.13991769547325,,,8.641975308641975,31.68724279835391,66.04938271604938,0.0,22.916666666666668,3.0303030303030303,89.83050847457628,0.0,10.169491525423728,5.0,76.13168724279835,17.782909930715935,8.083140877598153
95AA010009,220.0,84.0,181.0,6.334841628959276,72.85067873303167,,,19.457013574660632,8.256880733944953,86.23853211009174,0.0,68.63905325443787,3.4482758620689653,86.9047619047619,3.5714285714285716,9.523809523809524,9.411764705882353,16.363636363636363,57.98816568047337,11.242603550295858
95AA010010,2582.0,523.0,1897.0,12.122385747482571,37.60650658404338,,,49.845081332300545,15.414407436096049,65.6855151045701,0.6680584551148225,88.42325825039288,2.843601895734597,2.8680688336520075,1.5296367112810707,95.60229445506693,2.1032504780114722,4.8799380325329205,93.66492146596859,14.81675392670157
95AA010011,212.0,70.0,164.0,52.35849056603774,36.79245283018868,,,10.849056603773585,56.132075471698116,42.45283018867924,5.472636815920398,69.5945945945946,2.912621359223301,90.0,0.0,10.0,11.267605633802816,20.754716981132077,70.66666666666667,26.0
95AA020001,297.0,132.0,248.0,28.61952861952862,56.22895622895623,,,15.151515151515152,31.986531986531986,66.66666666666667,1.3840830449826989,64.35185185185185,7.194244604316546,68.93939393939394,23.484848484848484,7.575757575757576,33.84615384615385,25.252525252525253,46.51162790697674,7.441860465116279
95AA020002,296.0,121.0,243.0,29.72972972972973,56.08108108108108,,,14.18918918918919,33.108108108108105,64.86486486486487,2.0833333333333335,71.54811715481172,2.9239766081871346,77.68595041322314,22.31404958677686,0.0,25.0,20.27027027027027,53.55648535564853,7.949790794979079
95AA020003,252.0,125.0,215.0,30.952380952380953,53.57142857142857,,,15.476190476190476,33.73015873015873,60.714285714285715,3.673469387755102,67.34693877551021,6.0606060606060606,71.2,8.0,20.8,31.496062992125985,20.634920634920636,61.734693877551024,13.26530612244898
95AA020004,337.0,141.0,263.0,37.27810650887574,43.78698224852071,,,18.047337278106507,41.19402985074627,54.92537313432836,2.1671826625387,65.90038314176245,5.232558139534884,72.34042553191489,27.659574468085108,0.0,28.87323943661972,19.584569732937684,52.10727969348659,6.130268199233717
95AA020005,259.0,130.0,225.0,31.274131274131275,59.07335907335907,,,9.652509652509652,32.818532818532816,64.0926640926641,1.5810276679841897,58.62068965517241,5.042016806722689,53.84615384615385,43.84615384615385,2.3076923076923075,43.41085271317829,30.501930501930502,39.5,6.5
95AA020006,216.0,131.0,181.0,22.685185185185187,62.5,,,14.814814814814815,25.0,71.29629629629629,1.4150943396226414,60.625,3.0927835051546393,55.725190839694655,41.98473282442748,2.2900763358778624,45.86466165413534,32.870370370370374,46.06060606060606,5.454545454545454
95AA030001,311.0,122.0,211.0,0.9584664536741214,81.46964856230032,,,17.57188498402556,1.607717041800643,96.14147909967846,1.7123287671232876,64.15094339622641,9.558823529411764,39.34426229508197,58.19672131147541,2.459016393442623,43.08943089430894,19.614147909967844,46.666666666666664,5.238095238095238
95AA030002,267.0,129.0,213.0,9.363295880149813,74.53183520599251,,,16.10486891385768,9.737827715355806,85.76779026217228,1.1857707509881423,71.2871287128713,11.11111111111111,68.21705426356588,24.031007751937985,7.751937984496124,31.25,20.224719101123597,59.701492537313435,8.955223880597014
95AA030003,307.0,123.0,234.0,0.0,85.62091503267973,,,14.379084967320262,0.970873786407767,95.14563106796116,2.7210884353741496,64.1025641025641,8.0,56.09756097560975,39.83739837398374,4.065040650406504,35.483870967741936,28.990228013029316,43.162393162393165,4.273504273504273
95AA030004,252.0,124.0,187.0,0.0,74.10358565737052,,,25.89641434262948,5.158730158730159,92.06349206349206,0.0,49.45652173913044,7.6923076923076925,29.838709677419356,67.74193548387096,2.4193548387096775,52.41935483870968,24.206349206349206,42.16216216216216,5.945945945945946
